"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.23800000000E+009, -8.90434852283E+000, +0.00000000000E+000
+2.23900000000E+009, -8.90357194040E+000, +0.00000000000E+000
+2.24000000000E+009, -8.89454714524E+000, +0.00000000000E+000
+2.24100000000E+009, -8.89820232312E+000, +0.00000000000E+000
+2.24200000000E+009, -8.89402132210E+000, +0.00000000000E+000
+2.24300000000E+009, -8.88448967277E+000, +0.00000000000E+000
+2.24400000000E+009, -8.87077164022E+000, +0.00000000000E+000
+2.24500000000E+009, -8.86986092785E+000, +0.00000000000E+000
+2.24600000000E+009, -8.83609307551E+000, +0.00000000000E+000
+2.24700000000E+009, -8.79251403862E+000, +0.00000000000E+000
+2.24800000000E+009, -8.74999553727E+000, +0.00000000000E+000
+2.24900000000E+009, -8.69678850812E+000, +0.00000000000E+000
+2.25000000000E+009, -8.64215558198E+000, +0.00000000000E+000
+2.25100000000E+009, -8.58744979454E+000, +0.00000000000E+000
+2.25200000000E+009, -8.53973261831E+000, +0.00000000000E+000
+2.25300000000E+009, -8.49887956143E+000, +0.00000000000E+000
+2.25400000000E+009, -8.45358231337E+000, +0.00000000000E+000
+2.25500000000E+009, -8.40779340844E+000, +0.00000000000E+000
+2.25600000000E+009, -8.37229569071E+000, +0.00000000000E+000
+2.25700000000E+009, -8.34669975433E+000, +0.00000000000E+000
+2.25800000000E+009, -8.31400553359E+000, +0.00000000000E+000
+2.25900000000E+009, -8.29209469489E+000, +0.00000000000E+000
+2.26000000000E+009, -8.27488084287E+000, +0.00000000000E+000
+2.26100000000E+009, -8.24552017631E+000, +0.00000000000E+000
+2.26200000000E+009, -8.22937375910E+000, +0.00000000000E+000
+2.26300000000E+009, -8.20196755871E+000, +0.00000000000E+000
+2.26400000000E+009, -8.17617782798E+000, +0.00000000000E+000
+2.26500000000E+009, -8.16034719912E+000, +0.00000000000E+000
+2.26600000000E+009, -8.11919678995E+000, +0.00000000000E+000
+2.26700000000E+009, -8.09194777279E+000, +0.00000000000E+000
+2.26800000000E+009, -8.05965241295E+000, +0.00000000000E+000
+2.26900000000E+009, -8.01730457011E+000, +0.00000000000E+000
+2.27000000000E+009, -7.96951109395E+000, +0.00000000000E+000
+2.27100000000E+009, -7.91427149545E+000, +0.00000000000E+000
+2.27200000000E+009, -7.86899909921E+000, +0.00000000000E+000
+2.27300000000E+009, -7.82380831168E+000, +0.00000000000E+000
+2.27400000000E+009, -7.78148441189E+000, +0.00000000000E+000
+2.27500000000E+009, -7.75160317156E+000, +0.00000000000E+000
+2.27600000000E+009, -7.72177297034E+000, +0.00000000000E+000
+2.27700000000E+009, -7.68092810358E+000, +0.00000000000E+000
+2.27800000000E+009, -7.64426533326E+000, +0.00000000000E+000
+2.27900000000E+009, -7.62503600083E+000, +0.00000000000E+000
+2.28000000000E+009, -7.59110898145E+000, +0.00000000000E+000
+2.28100000000E+009, -7.57185635088E+000, +0.00000000000E+000
+2.28200000000E+009, -7.53472017498E+000, +0.00000000000E+000
+2.28300000000E+009, -7.50961367016E+000, +0.00000000000E+000
+2.28400000000E+009, -7.47647562083E+000, +0.00000000000E+000
+2.28500000000E+009, -7.44108463169E+000, +0.00000000000E+000
+2.28600000000E+009, -7.41600089298E+000, +0.00000000000E+000
+2.28700000000E+009, -7.38476760844E+000, +0.00000000000E+000
+2.28800000000E+009, -7.36129867804E+000, +0.00000000000E+000
+2.28900000000E+009, -7.32359650328E+000, +0.00000000000E+000
+2.29000000000E+009, -7.28593049894E+000, +0.00000000000E+000
+2.29100000000E+009, -7.24281513362E+000, +0.00000000000E+000
+2.29200000000E+009, -7.22136200549E+000, +0.00000000000E+000
+2.29300000000E+009, -7.18126266506E+000, +0.00000000000E+000
+2.29400000000E+009, -7.15774432930E+000, +0.00000000000E+000
+2.29500000000E+009, -7.14041963413E+000, +0.00000000000E+000
+2.29600000000E+009, -7.10453201634E+000, +0.00000000000E+000
+2.29700000000E+009, -7.07778054966E+000, +0.00000000000E+000
+2.29800000000E+009, -7.05400473480E+000, +0.00000000000E+000
+2.29900000000E+009, -7.03119800607E+000, +0.00000000000E+000
+2.30000000000E+009, -7.01334527130E+000, +0.00000000000E+000
+2.30100000000E+009, -6.99960136608E+000, +0.00000000000E+000
+2.30200000000E+009, -6.98383392536E+000, +0.00000000000E+000
+2.30300000000E+009, -6.97359257399E+000, +0.00000000000E+000
+2.30400000000E+009, -6.95552464910E+000, +0.00000000000E+000
+2.30500000000E+009, -6.94200339825E+000, +0.00000000000E+000
+2.30600000000E+009, -6.91304515650E+000, +0.00000000000E+000
+2.30700000000E+009, -6.89127106493E+000, +0.00000000000E+000
+2.30800000000E+009, -6.86463398213E+000, +0.00000000000E+000
+2.30900000000E+009, -6.82775849437E+000, +0.00000000000E+000
+2.31000000000E+009, -6.79197974696E+000, +0.00000000000E+000
+2.31100000000E+009, -6.75930917826E+000, +0.00000000000E+000
+2.31200000000E+009, -6.72126597475E+000, +0.00000000000E+000
+2.31300000000E+009, -6.67521275773E+000, +0.00000000000E+000
+2.31400000000E+009, -6.64130780983E+000, +0.00000000000E+000
+2.31500000000E+009, -6.61280562095E+000, +0.00000000000E+000
+2.31600000000E+009, -6.58207138387E+000, +0.00000000000E+000
+2.31700000000E+009, -6.56441072260E+000, +0.00000000000E+000
+2.31800000000E+009, -6.53978885011E+000, +0.00000000000E+000
+2.31900000000E+009, -6.52869420165E+000, +0.00000000000E+000
+2.32000000000E+009, -6.51241507122E+000, +0.00000000000E+000
+2.32100000000E+009, -6.49888820811E+000, +0.00000000000E+000
+2.32200000000E+009, -6.48458202390E+000, +0.00000000000E+000
+2.32300000000E+009, -6.47704946123E+000, +0.00000000000E+000
+2.32400000000E+009, -6.46600321039E+000, +0.00000000000E+000
+2.32500000000E+009, -6.44980383914E+000, +0.00000000000E+000
+2.32600000000E+009, -6.44112637439E+000, +0.00000000000E+000
+2.32700000000E+009, -6.42757340583E+000, +0.00000000000E+000
+2.32800000000E+009, -6.42019899213E+000, +0.00000000000E+000
+2.32900000000E+009, -6.40482201976E+000, +0.00000000000E+000
+2.33000000000E+009, -6.38665399191E+000, +0.00000000000E+000
+2.33100000000E+009, -6.37716786696E+000, +0.00000000000E+000
+2.33200000000E+009, -6.34783005911E+000, +0.00000000000E+000
+2.33300000000E+009, -6.32504075788E+000, +0.00000000000E+000
+2.33400000000E+009, -6.30884090117E+000, +0.00000000000E+000
+2.33500000000E+009, -6.27715107493E+000, +0.00000000000E+000
+2.33600000000E+009, -6.25212613256E+000, +0.00000000000E+000
+2.33700000000E+009, -6.24222594572E+000, +0.00000000000E+000
+2.33800000000E+009, -6.21784300006E+000, +0.00000000000E+000
+2.33900000000E+009, -6.21118569032E+000, +0.00000000000E+000
+2.34000000000E+009, -6.19722985954E+000, +0.00000000000E+000
+2.34100000000E+009, -6.18326425899E+000, +0.00000000000E+000
+2.34200000000E+009, -6.16622152814E+000, +0.00000000000E+000
+2.34300000000E+009, -6.15386694471E+000, +0.00000000000E+000
+2.34400000000E+009, -6.14062987057E+000, +0.00000000000E+000
+2.34500000000E+009, -6.12232684436E+000, +0.00000000000E+000
+2.34600000000E+009, -6.10283572047E+000, +0.00000000000E+000
+2.34700000000E+009, -6.07569561632E+000, +0.00000000000E+000
+2.34800000000E+009, -6.05996842672E+000, +0.00000000000E+000
+2.34900000000E+009, -6.02310578117E+000, +0.00000000000E+000
+2.35000000000E+009, -5.99462219262E+000, +0.00000000000E+000
+2.35100000000E+009, -5.96837719891E+000, +0.00000000000E+000
+2.35200000000E+009, -5.93742263982E+000, +0.00000000000E+000
+2.35300000000E+009, -5.90758814019E+000, +0.00000000000E+000
+2.35400000000E+009, -5.87936832474E+000, +0.00000000000E+000
+2.35500000000E+009, -5.85202722484E+000, +0.00000000000E+000
+2.35600000000E+009, -5.82343473504E+000, +0.00000000000E+000
+2.35700000000E+009, -5.79790791831E+000, +0.00000000000E+000
+2.35800000000E+009, -5.77152720797E+000, +0.00000000000E+000
+2.35900000000E+009, -5.75115678549E+000, +0.00000000000E+000
+2.36000000000E+009, -5.73425266687E+000, +0.00000000000E+000
+2.36100000000E+009, -5.70986234205E+000, +0.00000000000E+000
+2.36200000000E+009, -5.69339599500E+000, +0.00000000000E+000
+2.36300000000E+009, -5.68250942512E+000, +0.00000000000E+000
+2.36400000000E+009, -5.66913831721E+000, +0.00000000000E+000
+2.36500000000E+009, -5.66294552035E+000, +0.00000000000E+000
+2.36600000000E+009, -5.64734426693E+000, +0.00000000000E+000
+2.36700000000E+009, -5.64171195756E+000, +0.00000000000E+000
+2.36800000000E+009, -5.61894764994E+000, +0.00000000000E+000
+2.36900000000E+009, -5.60919014018E+000, +0.00000000000E+000
+2.37000000000E+009, -5.58723507321E+000, +0.00000000000E+000
+2.37100000000E+009, -5.57003179504E+000, +0.00000000000E+000
+2.37200000000E+009, -5.55432596906E+000, +0.00000000000E+000
+2.37300000000E+009, -5.53349048127E+000, +0.00000000000E+000
+2.37400000000E+009, -5.51674470545E+000, +0.00000000000E+000
+2.37500000000E+009, -5.48831204964E+000, +0.00000000000E+000
+2.37600000000E+009, -5.46176092515E+000, +0.00000000000E+000
+2.37700000000E+009, -5.42913485661E+000, +0.00000000000E+000
+2.37800000000E+009, -5.40185166675E+000, +0.00000000000E+000
+2.37900000000E+009, -5.37862601197E+000, +0.00000000000E+000
+2.38000000000E+009, -5.35768679302E+000, +0.00000000000E+000
+2.38100000000E+009, -5.33688549419E+000, +0.00000000000E+000
+2.38200000000E+009, -5.31900682820E+000, +0.00000000000E+000
+2.38300000000E+009, -5.29608044257E+000, +0.00000000000E+000
+2.38400000000E+009, -5.28232235790E+000, +0.00000000000E+000
+2.38500000000E+009, -5.26472291527E+000, +0.00000000000E+000
+2.38600000000E+009, -5.25415558770E+000, +0.00000000000E+000
+2.38700000000E+009, -5.24169089511E+000, +0.00000000000E+000
+2.38800000000E+009, -5.23375028982E+000, +0.00000000000E+000
+2.38900000000E+009, -5.22155717863E+000, +0.00000000000E+000
+2.39000000000E+009, -5.22283242623E+000, +0.00000000000E+000
+2.39100000000E+009, -5.21850843291E+000, +0.00000000000E+000
+2.39200000000E+009, -5.22073978325E+000, +0.00000000000E+000
+2.39300000000E+009, -5.21543695586E+000, +0.00000000000E+000
+2.39400000000E+009, -5.20411502802E+000, +0.00000000000E+000
+2.39500000000E+009, -5.20411406659E+000, +0.00000000000E+000
+2.39600000000E+009, -5.19106197822E+000, +0.00000000000E+000
+2.39700000000E+009, -5.17743413137E+000, +0.00000000000E+000
+2.39800000000E+009, -5.16322536392E+000, +0.00000000000E+000
+2.39900000000E+009, -5.14951352312E+000, +0.00000000000E+000
+2.40000000000E+009, -5.13573120822E+000, +0.00000000000E+000
+2.40100000000E+009, -5.11776428581E+000, +0.00000000000E+000
+2.40200000000E+009, -5.11403642310E+000, +0.00000000000E+000
+2.40300000000E+009, -5.09244131100E+000, +0.00000000000E+000
+2.40400000000E+009, -5.08164505546E+000, +0.00000000000E+000
+2.40500000000E+009, -5.07064393027E+000, +0.00000000000E+000
+2.40600000000E+009, -5.06689431475E+000, +0.00000000000E+000
+2.40700000000E+009, -5.06935579407E+000, +0.00000000000E+000
+2.40800000000E+009, -5.06444751643E+000, +0.00000000000E+000
+2.40900000000E+009, -5.07299470096E+000, +0.00000000000E+000
+2.41000000000E+009, -5.06834881988E+000, +0.00000000000E+000
+2.41100000000E+009, -5.07748160830E+000, +0.00000000000E+000
+2.41200000000E+009, -5.06948939801E+000, +0.00000000000E+000
+2.41300000000E+009, -5.07186477179E+000, +0.00000000000E+000
+2.41400000000E+009, -5.06843289397E+000, +0.00000000000E+000
+2.41500000000E+009, -5.05809188466E+000, +0.00000000000E+000
+2.41600000000E+009, -5.04466733989E+000, +0.00000000000E+000
+2.41700000000E+009, -5.03420012743E+000, +0.00000000000E+000
+2.41800000000E+009, -5.01521167514E+000, +0.00000000000E+000
+2.41900000000E+009, -4.99631594547E+000, +0.00000000000E+000
+2.42000000000E+009, -4.97904306330E+000, +0.00000000000E+000
+2.42100000000E+009, -4.95702888493E+000, +0.00000000000E+000
+2.42200000000E+009, -4.93580771704E+000, +0.00000000000E+000
+2.42300000000E+009, -4.92189315454E+000, +0.00000000000E+000
+2.42400000000E+009, -4.90809117638E+000, +0.00000000000E+000
+2.42500000000E+009, -4.89541412212E+000, +0.00000000000E+000
+2.42600000000E+009, -4.89056200940E+000, +0.00000000000E+000
+2.42700000000E+009, -4.87943998340E+000, +0.00000000000E+000
+2.42800000000E+009, -4.87033606741E+000, +0.00000000000E+000
+2.42900000000E+009, -4.86450918069E+000, +0.00000000000E+000
+2.43000000000E+009, -4.86901123321E+000, +0.00000000000E+000
+2.43100000000E+009, -4.85989229123E+000, +0.00000000000E+000
+2.43200000000E+009, -4.85452629476E+000, +0.00000000000E+000
+2.43300000000E+009, -4.84901977318E+000, +0.00000000000E+000
+2.43400000000E+009, -4.83656854032E+000, +0.00000000000E+000
+2.43500000000E+009, -4.82510987891E+000, +0.00000000000E+000
+2.43600000000E+009, -4.80976840240E+000, +0.00000000000E+000
+2.43700000000E+009, -4.79547954938E+000, +0.00000000000E+000
+2.43800000000E+009, -4.78042677573E+000, +0.00000000000E+000
+2.43900000000E+009, -4.76719646690E+000, +0.00000000000E+000
+2.44000000000E+009, -4.75023360671E+000, +0.00000000000E+000
+2.44100000000E+009, -4.73719601521E+000, +0.00000000000E+000
+2.44200000000E+009, -4.72150899210E+000, +0.00000000000E+000
+2.44300000000E+009, -4.71180066462E+000, +0.00000000000E+000
+2.44400000000E+009, -4.70104749586E+000, +0.00000000000E+000
+2.44500000000E+009, -4.68963638734E+000, +0.00000000000E+000
+2.44600000000E+009, -4.66957372376E+000, +0.00000000000E+000
+2.44700000000E+009, -4.67111607176E+000, +0.00000000000E+000
+2.44800000000E+009, -4.66259974777E+000, +0.00000000000E+000
+2.44900000000E+009, -4.65741167577E+000, +0.00000000000E+000
+2.45000000000E+009, -4.64794462384E+000, +0.00000000000E+000
+2.45100000000E+009, -4.64834547497E+000, +0.00000000000E+000
+2.45200000000E+009, -4.63610461880E+000, +0.00000000000E+000
+2.45300000000E+009, -4.63098875001E+000, +0.00000000000E+000
+2.45400000000E+009, -4.62500929184E+000, +0.00000000000E+000
+2.45500000000E+009, -4.61307688843E+000, +0.00000000000E+000
+2.45600000000E+009, -4.60321516961E+000, +0.00000000000E+000
+2.45700000000E+009, -4.58148110517E+000, +0.00000000000E+000
+2.45800000000E+009, -4.56296427298E+000, +0.00000000000E+000
+2.45900000000E+009, -4.55113397549E+000, +0.00000000000E+000
+2.46000000000E+009, -4.53561456800E+000, +0.00000000000E+000
+2.46100000000E+009, -4.50901673430E+000, +0.00000000000E+000
+2.46200000000E+009, -4.50500394843E+000, +0.00000000000E+000
+2.46300000000E+009, -4.48298158490E+000, +0.00000000000E+000
+2.46400000000E+009, -4.46876529351E+000, +0.00000000000E+000
+2.46500000000E+009, -4.45375268230E+000, +0.00000000000E+000
+2.46600000000E+009, -4.45218406497E+000, +0.00000000000E+000
+2.46700000000E+009, -4.44482227961E+000, +0.00000000000E+000
+2.46800000000E+009, -4.44247550807E+000, +0.00000000000E+000
+2.46900000000E+009, -4.43417717626E+000, +0.00000000000E+000
+2.47000000000E+009, -4.43785575273E+000, +0.00000000000E+000
+2.47100000000E+009, -4.43232470325E+000, +0.00000000000E+000
+2.47200000000E+009, -4.43315153549E+000, +0.00000000000E+000
+2.47300000000E+009, -4.42682812424E+000, +0.00000000000E+000
+2.47400000000E+009, -4.41714148648E+000, +0.00000000000E+000
+2.47500000000E+009, -4.41347151337E+000, +0.00000000000E+000
+2.47600000000E+009, -4.40655719944E+000, +0.00000000000E+000
+2.47700000000E+009, -4.40190040388E+000, +0.00000000000E+000
+2.47800000000E+009, -4.40125926259E+000, +0.00000000000E+000
+2.47900000000E+009, -4.39559859147E+000, +0.00000000000E+000
+2.48000000000E+009, -4.39167426709E+000, +0.00000000000E+000
+2.48100000000E+009, -4.37980282933E+000, +0.00000000000E+000
+2.48200000000E+009, -4.37673509891E+000, +0.00000000000E+000
+2.48300000000E+009, -4.36742719000E+000, +0.00000000000E+000
+2.48400000000E+009, -4.35815912734E+000, +0.00000000000E+000
+2.48500000000E+009, -4.35718639456E+000, +0.00000000000E+000
+2.48600000000E+009, -4.35429226679E+000, +0.00000000000E+000
+2.48700000000E+009, -4.35138581789E+000, +0.00000000000E+000
+2.48800000000E+009, -4.34515499281E+000, +0.00000000000E+000
+2.48900000000E+009, -4.34451569017E+000, +0.00000000000E+000
+2.49000000000E+009, -4.34026343264E+000, +0.00000000000E+000
+2.49100000000E+009, -4.33653310762E+000, +0.00000000000E+000
+2.49200000000E+009, -4.33499532079E+000, +0.00000000000E+000
+2.49300000000E+009, -4.33853600790E+000, +0.00000000000E+000
+2.49400000000E+009, -4.32850275061E+000, +0.00000000000E+000
+2.49500000000E+009, -4.32864256807E+000, +0.00000000000E+000
+2.49600000000E+009, -4.32622179127E+000, +0.00000000000E+000
+2.49700000000E+009, -4.32486730446E+000, +0.00000000000E+000
+2.49800000000E+009, -4.31954792420E+000, +0.00000000000E+000
+2.49900000000E+009, -4.31669271835E+000, +0.00000000000E+000
+2.50000000000E+009, -4.31434792720E+000, +0.00000000000E+000
+2.50100000000E+009, -4.31328512509E+000, +0.00000000000E+000
+2.50200000000E+009, -4.30682771335E+000, +0.00000000000E+000
+2.50300000000E+009, -4.30194980235E+000, +0.00000000000E+000
+2.50400000000E+009, -4.29061043418E+000, +0.00000000000E+000
+2.50500000000E+009, -4.28578544968E+000, +0.00000000000E+000
+2.50600000000E+009, -4.27620474150E+000, +0.00000000000E+000
+2.50700000000E+009, -4.27018314288E+000, +0.00000000000E+000
+2.50800000000E+009, -4.25988619739E+000, +0.00000000000E+000
+2.50900000000E+009, -4.25965831295E+000, +0.00000000000E+000
+2.51000000000E+009, -4.25184060532E+000, +0.00000000000E+000
+2.51100000000E+009, -4.24909015395E+000, +0.00000000000E+000
+2.51200000000E+009, -4.24466028745E+000, +0.00000000000E+000
+2.51300000000E+009, -4.24836488750E+000, +0.00000000000E+000
+2.51400000000E+009, -4.24873951016E+000, +0.00000000000E+000
+2.51500000000E+009, -4.24201483616E+000, +0.00000000000E+000
+2.51600000000E+009, -4.24123920035E+000, +0.00000000000E+000
+2.51700000000E+009, -4.23927009295E+000, +0.00000000000E+000
+2.51800000000E+009, -4.22773788908E+000, +0.00000000000E+000
+2.51900000000E+009, -4.22642105531E+000, +0.00000000000E+000
+2.52000000000E+009, -4.22341189356E+000, +0.00000000000E+000
+2.52100000000E+009, -4.21816673410E+000, +0.00000000000E+000
+2.52200000000E+009, -4.22434839412E+000, +0.00000000000E+000
+2.52300000000E+009, -4.21707381900E+000, +0.00000000000E+000
+2.52400000000E+009, -4.20871303050E+000, +0.00000000000E+000
+2.52500000000E+009, -4.21136914022E+000, +0.00000000000E+000
+2.52600000000E+009, -4.19942025133E+000, +0.00000000000E+000
+2.52700000000E+009, -4.19048344682E+000, +0.00000000000E+000
+2.52800000000E+009, -4.19014382176E+000, +0.00000000000E+000
+2.52900000000E+009, -4.18646318488E+000, +0.00000000000E+000
+2.53000000000E+009, -4.17770705451E+000, +0.00000000000E+000
+2.53100000000E+009, -4.17078633446E+000, +0.00000000000E+000
+2.53200000000E+009, -4.17133141131E+000, +0.00000000000E+000
+2.53300000000E+009, -4.16503598726E+000, +0.00000000000E+000
+2.53400000000E+009, -4.16066286823E+000, +0.00000000000E+000
+2.53500000000E+009, -4.15361119577E+000, +0.00000000000E+000
+2.53600000000E+009, -4.15517966887E+000, +0.00000000000E+000
+2.53700000000E+009, -4.15262569725E+000, +0.00000000000E+000
+2.53800000000E+009, -4.15435703391E+000, +0.00000000000E+000
+2.53900000000E+009, -4.14263055869E+000, +0.00000000000E+000
+2.54000000000E+009, -4.14193098074E+000, +0.00000000000E+000
+2.54100000000E+009, -4.13560670234E+000, +0.00000000000E+000
+2.54200000000E+009, -4.12546336483E+000, +0.00000000000E+000
+2.54300000000E+009, -4.12764466330E+000, +0.00000000000E+000
+2.54400000000E+009, -4.11500273916E+000, +0.00000000000E+000
+2.54500000000E+009, -4.11611191085E+000, +0.00000000000E+000
+2.54600000000E+009, -4.11321266067E+000, +0.00000000000E+000
+2.54700000000E+009, -4.10520997921E+000, +0.00000000000E+000
+2.54800000000E+009, -4.10005220160E+000, +0.00000000000E+000
+2.54900000000E+009, -4.09043424024E+000, +0.00000000000E+000
+2.55000000000E+009, -4.08282701499E+000, +0.00000000000E+000
+2.55100000000E+009, -4.07738243995E+000, +0.00000000000E+000
+2.55200000000E+009, -4.07105810072E+000, +0.00000000000E+000
+2.55300000000E+009, -4.06655349891E+000, +0.00000000000E+000
+2.55400000000E+009, -4.06107766620E+000, +0.00000000000E+000
+2.55500000000E+009, -4.06049587603E+000, +0.00000000000E+000
+2.55600000000E+009, -4.06027247745E+000, +0.00000000000E+000
+2.55700000000E+009, -4.05559562903E+000, +0.00000000000E+000
+2.55800000000E+009, -4.05020695436E+000, +0.00000000000E+000
+2.55900000000E+009, -4.05879923164E+000, +0.00000000000E+000
+2.56000000000E+009, -4.06020691006E+000, +0.00000000000E+000
+2.56100000000E+009, -4.06581515148E+000, +0.00000000000E+000
+2.56200000000E+009, -4.07826684898E+000, +0.00000000000E+000
+2.56300000000E+009, -4.07640684644E+000, +0.00000000000E+000
+2.56400000000E+009, -4.08149657018E+000, +0.00000000000E+000
+2.56500000000E+009, -4.09018479951E+000, +0.00000000000E+000
+2.56600000000E+009, -4.09592155803E+000, +0.00000000000E+000
+2.56700000000E+009, -4.09311340069E+000, +0.00000000000E+000
+2.56800000000E+009, -4.09788880534E+000, +0.00000000000E+000
+2.56900000000E+009, -4.09794590556E+000, +0.00000000000E+000
+2.57000000000E+009, -4.09980365133E+000, +0.00000000000E+000
+2.57100000000E+009, -4.10027063814E+000, +0.00000000000E+000
+2.57200000000E+009, -4.09977703254E+000, +0.00000000000E+000
+2.57300000000E+009, -4.10550752622E+000, +0.00000000000E+000
+2.57400000000E+009, -4.09657104886E+000, +0.00000000000E+000
+2.57500000000E+009, -4.10065886923E+000, +0.00000000000E+000
+2.57600000000E+009, -4.10632680334E+000, +0.00000000000E+000
+2.57700000000E+009, -4.09893869141E+000, +0.00000000000E+000
+2.57800000000E+009, -4.11155003212E+000, +0.00000000000E+000
+2.57900000000E+009, -4.12068326138E+000, +0.00000000000E+000
+2.58000000000E+009, -4.13033975330E+000, +0.00000000000E+000
+2.58100000000E+009, -4.12544553908E+000, +0.00000000000E+000
+2.58200000000E+009, -4.12438489857E+000, +0.00000000000E+000
+2.58300000000E+009, -4.13105434816E+000, +0.00000000000E+000
+2.58400000000E+009, -4.12057961506E+000, +0.00000000000E+000
+2.58500000000E+009, -4.13042030745E+000, +0.00000000000E+000
+2.58600000000E+009, -4.13289506974E+000, +0.00000000000E+000
+2.58700000000E+009, -4.13094025211E+000, +0.00000000000E+000
+2.58800000000E+009, -4.13100601442E+000, +0.00000000000E+000
+2.58900000000E+009, -4.12787519564E+000, +0.00000000000E+000
+2.59000000000E+009, -4.12790304563E+000, +0.00000000000E+000
+2.59100000000E+009, -4.13330219547E+000, +0.00000000000E+000
+2.59200000000E+009, -4.14226948007E+000, +0.00000000000E+000
+2.59300000000E+009, -4.14865093619E+000, +0.00000000000E+000
+2.59400000000E+009, -4.14982419586E+000, +0.00000000000E+000
+2.59500000000E+009, -4.15948735199E+000, +0.00000000000E+000
+2.59600000000E+009, -4.16147323737E+000, +0.00000000000E+000
+2.59700000000E+009, -4.16722018628E+000, +0.00000000000E+000
+2.59800000000E+009, -4.16057571871E+000, +0.00000000000E+000
+2.59900000000E+009, -4.17098885306E+000, +0.00000000000E+000
+2.60000000000E+009, -4.16746719425E+000, +0.00000000000E+000
+2.60100000000E+009, -4.16913108539E+000, +0.00000000000E+000
+2.60200000000E+009, -4.16495269891E+000, +0.00000000000E+000
+2.60300000000E+009, -4.15866978564E+000, +0.00000000000E+000
+2.60400000000E+009, -4.15354939195E+000, +0.00000000000E+000
+2.60500000000E+009, -4.15574168002E+000, +0.00000000000E+000
+2.60600000000E+009, -4.15231869993E+000, +0.00000000000E+000
+2.60700000000E+009, -4.14875414899E+000, +0.00000000000E+000
+2.60800000000E+009, -4.15597846533E+000, +0.00000000000E+000
+2.60900000000E+009, -4.15398649984E+000, +0.00000000000E+000
+2.61000000000E+009, -4.16533908024E+000, +0.00000000000E+000
+2.61100000000E+009, -4.16725023274E+000, +0.00000000000E+000
+2.61200000000E+009, -4.17446641780E+000, +0.00000000000E+000
+2.61300000000E+009, -4.17629906426E+000, +0.00000000000E+000
+2.61400000000E+009, -4.17715294168E+000, +0.00000000000E+000
+2.61500000000E+009, -4.18131654236E+000, +0.00000000000E+000
+2.61600000000E+009, -4.18836644709E+000, +0.00000000000E+000
+2.61700000000E+009, -4.18174723207E+000, +0.00000000000E+000
+2.61800000000E+009, -4.19170530682E+000, +0.00000000000E+000
+2.61900000000E+009, -4.18928658313E+000, +0.00000000000E+000
+2.62000000000E+009, -4.19329253429E+000, +0.00000000000E+000
+2.62100000000E+009, -4.19535389681E+000, +0.00000000000E+000
+2.62200000000E+009, -4.20753591056E+000, +0.00000000000E+000
+2.62300000000E+009, -4.21310699734E+000, +0.00000000000E+000
+2.62400000000E+009, -4.21985773662E+000, +0.00000000000E+000
+2.62500000000E+009, -4.21488037282E+000, +0.00000000000E+000
+2.62600000000E+009, -4.22806038398E+000, +0.00000000000E+000
+2.62700000000E+009, -4.23020670859E+000, +0.00000000000E+000
+2.62800000000E+009, -4.22344810605E+000, +0.00000000000E+000
+2.62900000000E+009, -4.23181345331E+000, +0.00000000000E+000
+2.63000000000E+009, -4.23850122485E+000, +0.00000000000E+000
+2.63100000000E+009, -4.23697976582E+000, +0.00000000000E+000
+2.63200000000E+009, -4.24565078162E+000, +0.00000000000E+000
+2.63300000000E+009, -4.24916744929E+000, +0.00000000000E+000
+2.63400000000E+009, -4.25393443889E+000, +0.00000000000E+000
+2.63500000000E+009, -4.25195142270E+000, +0.00000000000E+000
+2.63600000000E+009, -4.24193610550E+000, +0.00000000000E+000
+2.63700000000E+009, -4.24836037082E+000, +0.00000000000E+000
+2.63800000000E+009, -4.25092137042E+000, +0.00000000000E+000
+2.63900000000E+009, -4.25357294998E+000, +0.00000000000E+000
+2.64000000000E+009, -4.24916513552E+000, +0.00000000000E+000
+2.64100000000E+009, -4.25147812308E+000, +0.00000000000E+000
+2.64200000000E+009, -4.25237285235E+000, +0.00000000000E+000
+2.64300000000E+009, -4.25275183381E+000, +0.00000000000E+000
+2.64400000000E+009, -4.25402461073E+000, +0.00000000000E+000
+2.64500000000E+009, -4.25582046582E+000, +0.00000000000E+000
+2.64600000000E+009, -4.26290779933E+000, +0.00000000000E+000
+2.64700000000E+009, -4.26972712628E+000, +0.00000000000E+000
+2.64800000000E+009, -4.27462257874E+000, +0.00000000000E+000
+2.64900000000E+009, -4.27623782260E+000, +0.00000000000E+000
+2.65000000000E+009, -4.28357815999E+000, +0.00000000000E+000
+2.65100000000E+009, -4.28652246332E+000, +0.00000000000E+000
+2.65200000000E+009, -4.28909722896E+000, +0.00000000000E+000
+2.65300000000E+009, -4.29225091958E+000, +0.00000000000E+000
+2.65400000000E+009, -4.29447634532E+000, +0.00000000000E+000
+2.65500000000E+009, -4.30540766963E+000, +0.00000000000E+000
+2.65600000000E+009, -4.30953315774E+000, +0.00000000000E+000
+2.65700000000E+009, -4.31430338060E+000, +0.00000000000E+000
+2.65800000000E+009, -4.32214114522E+000, +0.00000000000E+000
+2.65900000000E+009, -4.32976980389E+000, +0.00000000000E+000
+2.66000000000E+009, -4.32527091582E+000, +0.00000000000E+000
